,mean_red,mean_green,mean_pc,eccentricity,area,ymin,xmin,ymax,xmax,y,x,interior,class
0,0.08348219125106235,0.1002753279619128,0.38834019264930114,0.8042799375487082,19.0,0.0,36.0,4.0,43.0,1.0526315789473684,38.68421052631579,False,3
1,0.033663758824041226,0.033102581106683036,0.39599173176901986,0.8425886591740992,23.0,0.0,45.0,4.0,53.0,1.1304347826086956,48.17391304347826,False,3
2,0.07158581350416666,0.49018598209475,0.38777689514772545,0.37416573867739417,48.0,0.0,415.0,9.0,423.0,4.0,418.5,False,3
3,0.11595537711029884,0.4265420988566981,0.3945828463937095,0.8320502943378437,20.0,0.0,486.0,4.0,494.0,1.0,489.5,False,3
4,0.05244827139955099,0.03621342324810693,0.39933291072664284,0.6461222678895954,78.0,0.0,530.0,11.0,540.0,4.5,533.8717948717949,False,3
5,0.07677511839585424,0.0779519516127693,0.3916961569975876,0.8050764858994133,9.0,0.0,552.0,3.0,557.0,0.5555555555555556,554.0,False,3
6,0.05021496032908333,0.035974682376088654,0.3627397045949792,0.7490277191169142,18.0,0.0,802.0,4.0,808.0,1.1111111111111112,804.5,False,3
7,0.0184613275562906,0.03731503786073579,0.39868166117209064,0.8427009716003844,12.0,0.0,918.0,3.0,924.0,0.6666666666666666,920.5,False,3
8,0.047384280387224545,0.4970517785282019,0.3976505588489434,0.5871504772985793,20.0,0.0,1026.0,5.0,1032.0,1.4,1028.85,False,3
9,0.03087761913472083,0.2926736884016335,0.32629714994926295,0.8050764858994133,9.0,0.0,1049.0,3.0,1054.0,0.5555555555555556,1051.0,False,3
10,0.13004423810454424,0.08679900198043694,0.3982129923530716,0.6385739346309321,27.0,0.0,1224.0,7.0,1229.0,2.6296296296296298,1226.0,False,3
11,0.03556161394977102,0.034715672805014315,0.40267074067240277,0.3783013694407722,57.0,1.0,350.0,10.0,360.0,5.0701754385964914,354.89473684210526,False,3
12,0.07526934941696883,0.03632504661229639,0.4076594203048201,0.0,13.0,1.0,570.0,6.0,575.0,3.0,572.0,False,3
13,0.030609593450516035,0.03751228167139416,0.39978616113348076,0.6302879428160071,47.0,3.0,903.0,10.0,912.0,6.0638297872340425,907.1914893617021,False,3
14,0.028731880715526792,0.03653554532793392,0.4108928282951633,0.6737441134116744,56.0,4.0,870.0,14.0,878.0,9.125,873.0892857142857,False,3
15,0.05817926888021896,0.038254449764995264,0.42907456321188403,0.6872534540916495,48.0,4.0,926.0,12.0,936.0,7.375,930.0,False,3
16,0.19150301804951636,0.48738914637076075,0.3180811595645585,0.3973597071195132,18.0,6.0,403.0,11.0,409.0,8.0,405.5,False,3
17,0.1707648675999463,0.09568565948512782,0.3888462051908153,0.7134748261680487,50.0,6.0,556.0,16.0,564.0,10.08,559.82,False,3
18,0.05950051729538341,0.03657305353020258,0.4027846868757919,0.7287691192352942,52.0,6.0,709.0,16.0,718.0,10.73076923076923,712.75,False,3
19,0.03859663921722051,0.037401814131849474,0.38453573937845814,0.29373603448035834,53.0,6.0,997.0,14.0,1006.0,9.49056603773585,1000.5849056603773,False,3
20,0.035970855424616685,0.03356834933327405,0.3914056461619665,0.566779024335132,40.0,7.0,185.0,14.0,193.0,10.225,188.3,False,3
21,0.0326585738957475,0.03280596420122665,0.4111695785582698,0.6426610635721175,60.0,8.0,137.0,16.0,147.0,11.45,141.45,False,3
22,0.0627729214751463,0.040816602331325794,0.4052199592384812,0.3908679799852861,54.0,8.0,950.0,17.0,958.0,11.666666666666666,953.5,False,3
23,0.06012700154714019,0.03709392202468055,0.413591477057503,0.20158944092951545,67.0,9.0,886.0,19.0,896.0,13.164179104477611,890.4328358208955,True,1
24,0.048213699918183174,0.03826616515789844,0.3922301150735742,0.23357557998116923,45.0,9.0,1066.0,17.0,1074.0,12.155555555555555,1069.5777777777778,True,1
25,0.04799392971170568,0.036534795709414807,0.38242139588503005,0.6171545576252921,41.0,11.0,601.0,18.0,610.0,13.78048780487805,604.8048780487804,True,1
26,0.10610375686744894,0.5571572557108134,0.36913312045524393,0.7071067811865476,18.0,11.0,629.0,17.0,635.0,13.5,631.5,True,2
27,0.038929110927565076,0.03759441929033666,0.39552023873236497,0.7786281908475589,31.0,11.0,742.0,20.0,748.0,15.0,744.5806451612904,True,1
28,0.05081573828603272,0.03791291958673681,0.41748457146094764,0.24096579867074996,31.0,11.0,915.0,18.0,922.0,14.387096774193548,918.0,True,1
29,0.042436380603066294,0.04171174149289129,0.427562315158214,0.5638459759733031,71.0,12.0,402.0,22.0,413.0,16.549295774647888,407.46478873239437,True,1
30,0.2329270030899314,0.036424448359769705,0.32284893474337945,0.521640530957301,21.0,12.0,701.0,18.0,707.0,14.714285714285714,703.2857142857143,True,1
31,0.16011090591171875,0.13693229489625736,0.4141769921953644,0.4824281927163807,59.0,13.0,941.0,23.0,950.0,17.64406779661017,944.9830508474577,True,1
32,0.04855455134959396,0.03798661275832884,0.40166316095125654,0.4837195947261123,47.0,14.0,904.0,22.0,912.0,17.80851063829787,907.3404255319149,True,1
33,0.06004973273104284,0.41570540664182276,0.36229686637985276,0.46799016375919344,40.0,16.0,269.0,24.0,276.0,19.4,272.15,True,2
34,0.04544171968940925,0.3694686471381459,0.3422535189989276,0.4246038878042233,24.0,16.0,977.0,22.0,984.0,18.125,980.0,True,2
35,0.04797603471589452,0.036317796446786614,0.4165217717468446,0.884773568488565,29.0,17.0,682.0,26.0,689.0,20.93103448275862,684.8965517241379,True,1
36,0.09671525322916515,0.4534802046926031,0.36962748565871184,0.5017290369673982,37.0,17.0,724.0,24.0,732.0,20.243243243243242,727.4864864864865,True,2
37,0.07989072122393219,0.1202972599274151,0.41603446463094307,0.6397393291539996,34.0,19.0,1206.0,26.0,1214.0,22.0,1209.0588235294117,True,1
38,0.0540489432419508,0.054758909797148266,0.39356596633335855,0.2446142698805232,51.0,20.0,1137.0,28.0,1145.0,23.50980392156863,1140.5686274509803,True,1
39,0.03436861563738624,0.035947035949915905,0.428145521720464,0.7483687303108246,55.0,20.0,1258.0,31.0,1266.0,24.836363636363636,1261.418181818182,True,1
40,0.04061282256838287,0.031064279358998005,0.406340864189065,0.5036332537320052,55.0,21.0,0.0,30.0,8.0,24.436363636363637,2.9272727272727272,False,3
41,0.05038044091773239,0.033901016748866884,0.40532601098151094,0.5547328208710772,66.0,22.0,151.0,31.0,161.0,25.681818181818183,155.34848484848484,True,1
42,0.04668404587806404,0.03440772283015828,0.4286626648898902,0.4937292411762707,74.0,23.0,282.0,32.0,293.0,27.013513513513512,287.06756756756755,True,1
43,0.14133179450609065,0.4004390349462029,0.36590477596566057,0.6663669008465988,53.0,23.0,1082.0,33.0,1091.0,27.735849056603772,1086.188679245283,True,2
44,0.1030896192093298,0.42279637937908787,0.3319537601578334,0.5035671321513514,33.0,25.0,470.0,32.0,477.0,27.818181818181817,473.27272727272725,True,2
45,0.06732408060453185,0.036580016107715066,0.3953600996233289,0.7127869803480603,41.0,25.0,499.0,32.0,508.0,27.853658536585368,502.7560975609756,True,1
46,0.03624971559513012,0.03934015789522236,0.4022699381325712,0.41385062122204264,49.0,25.0,926.0,33.0,934.0,28.653061224489797,929.3469387755102,True,1
47,0.16649652205463497,0.6028483247226244,0.39130498427002114,0.24096579867074996,31.0,25.0,1068.0,32.0,1075.0,27.612903225806452,1071.0,True,2
48,0.03841937319051685,0.033955579034450255,0.4177374920363802,0.6842527853142057,55.0,26.0,308.0,33.0,318.0,28.89090909090909,312.3090909090909,True,1
49,0.11351048471222443,0.1908709612715328,0.38369148966429034,0.44191120270364814,38.0,26.0,348.0,33.0,356.0,28.68421052631579,351.5,True,1
50,0.041760624759261164,0.03682355847884024,0.41562664220181544,0.3329450121969031,59.0,26.0,556.0,35.0,566.0,29.52542372881356,560.7457627118644,True,1
