,mean_red,mean_green,mean_pc,eccentricity,area,ymin,xmin,ymax,xmax,y,x,interior,class
0,0.032187032929220774,0.01466843823934091,0.42144244520638247,0.8050764858994133,9.0,0.0,446.0,3.0,451.0,0.5555555555555556,448.0,False,3
1,0.03040921237248044,0.014011018993840217,0.3801617392503357,0.9043901947228133,33.0,0.0,642.0,4.0,652.0,1.3333333333333333,646.3636363636364,False,3
2,0.0695723847459637,0.24201602343037673,0.37833164811324493,0.6327881863201656,37.0,0.0,683.0,7.0,691.0,2.891891891891892,686.4054054054054,False,3
3,0.028804624455474683,0.03801786874093925,0.35423469350222153,0.8050764858994133,9.0,0.0,716.0,3.0,721.0,0.5555555555555556,718.0,False,3
4,0.019720744006515755,0.014044162246053944,0.4159114279159977,0.886371258806838,30.0,0.0,1011.0,4.0,1020.0,1.2666666666666666,1015.0,False,3
5,0.2057592333692958,0.02129739737403005,0.4202043501992688,0.8050764858994133,9.0,0.0,1193.0,3.0,1198.0,0.5555555555555556,1195.0,False,3
6,0.014726312069070472,0.013735343285128866,0.42579327720289095,0.521640530957301,21.0,2.0,575.0,8.0,581.0,4.714285714285714,577.7142857142857,False,3
7,0.015631257335541215,0.013354227125668583,0.40771339963774134,0.708664665903118,23.0,3.0,393.0,10.0,399.0,6.0,395.60869565217394,False,3
8,0.025365271796687273,0.013751116287944709,0.4276475511410214,0.3795348295802822,136.0,4.0,517.0,17.0,530.0,10.0,523.1470588235294,False,3
9,0.027064014475305896,0.03753500982173601,0.40549955371440577,0.0,13.0,4.0,719.0,9.0,724.0,6.0,721.0,False,3
10,0.02439675101273574,0.014738778726373906,0.39488676406413353,0.6724972031554177,24.0,4.0,783.0,10.0,790.0,6.5,786.0,False,3
11,0.04359673374446265,0.2116133378716239,0.4054700224000976,0.6189392011317063,38.0,4.0,984.0,12.0,991.0,7.5,987.0,False,3
12,0.023023229129179385,0.013267571886982745,0.4241289088516736,0.49211203513346463,107.0,6.0,331.0,18.0,342.0,11.607476635514018,336.06542056074767,False,3
13,0.025111785147511025,0.1031797078215963,0.4083236383985605,0.856880197975076,29.0,8.0,104.0,17.0,110.0,11.931034482758621,106.58620689655173,False,3
14,0.013262741027203864,0.014075096160443916,0.41805857161100923,0.0,13.0,8.0,931.0,13.0,936.0,10.0,933.0,False,3
15,0.03385826845912796,0.04840117424673536,0.4051566376497154,0.5323734643240328,34.0,9.0,271.0,16.0,279.0,12.529411764705882,274.7352941176471,True,1
16,0.05619051787926285,0.14651639001497033,0.3693460806923343,0.46116123347254423,34.0,10.0,32.0,17.0,39.0,12.823529411764707,34.8235294117647,True,2
