,mean_red,mean_green,mean_pc,eccentricity,area,ymin,xmin,ymax,xmax,y,x,interior,class
0,0.032801139847370556,0.08937067685572617,0.38073946618191884,0.6172130076614689,25.0,0.0,126.0,6.0,132.0,1.92,128.32,False,3
1,0.05004435229724502,0.017934508122261834,0.34947902282501714,0.784987783210095,14.0,0.0,299.0,4.0,305.0,1.0,301.64285714285717,False,3
2,0.053367206955658476,0.017254285013166094,0.37489191466669813,0.9076473063103162,53.0,0.0,367.0,6.0,381.0,1.849056603773585,371.9433962264151,False,3
3,0.051417596077628254,0.015905444963228724,0.3934204056629948,0.8050764858994133,9.0,0.0,405.0,3.0,410.0,0.5555555555555556,407.0,False,3
4,0.040822564076781656,0.01666522145290973,0.40596581531637255,0.7705261537095428,36.0,0.0,520.0,7.0,528.0,2.2222222222222223,523.0555555555555,False,3
5,0.031838429509129317,0.10590308625227775,0.39723038534628763,0.7712338800910408,15.0,0.0,531.0,4.0,537.0,0.9333333333333333,533.2,False,3
6,0.026822862929730594,0.016175541698723574,0.3649552168336243,0.8050764858994133,9.0,0.0,571.0,3.0,576.0,0.5555555555555556,573.0,False,3
7,0.022254091143688565,0.016229510701242175,0.39863194331311713,0.8050764858994133,9.0,0.0,892.0,3.0,897.0,0.5555555555555556,894.0,False,3
8,0.02449086964435729,0.016087765471131544,0.37227024924278374,0.9295012037855211,33.0,0.0,1031.0,5.0,1042.0,1.303030303030303,1036.5151515151515,False,3
9,0.015726645889384182,0.01610318050730137,0.4169951895859081,0.8072991382367251,30.0,0.0,1156.0,8.0,1162.0,3.1333333333333333,1158.3,False,3
10,0.01941690048651395,0.01661909955413055,0.3300925930296575,0.6741998624632421,14.0,0.0,1167.0,4.0,1172.0,1.0,1169.0,False,3
11,0.024135648659526394,0.013955308979892167,0.41003618725774155,0.7132699461524855,50.0,1.0,64.0,9.0,74.0,4.8,68.66,False,3
12,0.03704363443238916,0.10967365560104039,0.37322456918788127,0.5883484054145521,23.0,1.0,446.0,6.0,453.0,3.0,449.0,False,3
13,0.049652046790654616,0.021289196513380234,0.4360173326611328,0.5556985540585389,65.0,2.0,638.0,12.0,647.0,6.523076923076923,642.2923076923076,False,3
14,0.019707741062075634,0.016563633519220185,0.37797371230841653,0.6723785758926063,30.0,2.0,1180.0,10.0,1186.0,5.5,1182.5,False,3
15,0.01629437469601764,0.015857010792503335,0.3810374855138158,0.8812869377601523,15.0,2.0,1277.0,9.0,1280.0,5.0,1278.2666666666667,False,3
16,0.08513092372793526,0.2725171642231292,0.39875491669624236,0.0,13.0,3.0,993.0,8.0,998.0,5.0,995.0,False,3
17,0.037709737745997646,0.2115487021017542,0.346426472168502,0.259903191350495,30.0,4.0,455.0,11.0,462.0,6.9,458.4,False,3
18,0.02627375025686874,0.016222704424268597,0.4116119440140968,0.0,13.0,5.0,572.0,10.0,577.0,7.0,574.0,False,3
19,0.023250431858351985,0.015762356078187247,0.3889468762171615,0.0,13.0,6.0,407.0,11.0,412.0,8.0,409.0,False,3
20,0.023489380218186095,0.014052412779587714,0.3893495979880508,0.6973786777419859,53.0,7.0,0.0,18.0,7.0,12.0,2.2830188679245285,False,3
21,0.015597380453963795,0.01563373512937446,0.40876911169509644,0.0,13.0,7.0,690.0,12.0,695.0,9.0,692.0,False,3
22,0.014244519714321374,0.20982896334814122,0.3751085693408838,0.5883484054145521,23.0,7.0,752.0,12.0,759.0,9.0,755.0,False,3
23,0.02000322388863567,0.01636842844405538,0.37311681301151167,0.3973597071195132,18.0,7.0,779.0,13.0,784.0,9.5,781.0,False,3
24,0.12682425018435414,0.26205591984840254,0.3515675987126306,0.5883484054145521,23.0,9.0,307.0,16.0,312.0,12.0,309.0,False,3
25,0.06597328628456643,0.27443118760509894,0.31690882912199625,0.0,13.0,10.0,331.0,15.0,336.0,12.0,333.0,False,3
26,0.028979431089546547,0.016182764535016138,0.4062237836002049,0.5281094452574665,27.0,10.0,515.0,16.0,522.0,12.333333333333334,518.2222222222222,True,1
27,0.026609635520195112,0.2920231360739007,0.3613062797385534,0.521640530957301,21.0,10.0,791.0,16.0,797.0,12.285714285714286,793.7142857142857,True,2
28,0.01610445296969383,0.016244883832576936,0.3791630809631022,0.0,13.0,10.0,1166.0,15.0,1171.0,12.0,1168.0,False,3
29,0.025772998469756704,0.016195466031056985,0.4239845208720257,0.3973597071195132,18.0,10.0,1274.0,15.0,1280.0,12.0,1276.5,False,3
30,0.04770921080394903,0.19975158509131416,0.33791478201038616,0.2409657986707495,31.0,11.0,18.0,18.0,25.0,14.0,21.387096774193548,True,2
31,0.0334711677977188,0.10643047863209434,0.374866352439763,0.0,13.0,12.0,645.0,17.0,650.0,14.0,647.0,True,1
32,0.017603779648664917,0.01621323869021388,0.380895355767417,0.2599031913504952,30.0,12.0,1152.0,19.0,1159.0,14.9,1154.6,True,1
33,0.014223619757446487,0.01600364175842698,0.3775160065290394,0.7071067811865476,18.0,12.0,1228.0,18.0,1234.0,14.5,1230.5,True,1
34,0.017953655227306825,0.06488617335230687,0.4095694719756035,0.605011574994585,26.0,12.0,1246.0,18.0,1253.0,14.23076923076923,1248.7692307692307,True,1
35,0.027400220676917802,0.01638656866932795,0.4061703844188929,0.4824629276341666,76.0,13.0,167.0,24.0,177.0,18.013157894736842,171.93421052631578,True,1
36,0.018215279905486784,0.01627158597840966,0.3661647627692733,0.8049296634114862,30.0,13.0,1138.0,20.0,1146.0,15.833333333333334,1141.7666666666667,True,1
37,0.014834777176729829,0.017072085408549112,0.41870530674613493,0.5281094452574667,27.0,14.0,282.0,21.0,288.0,16.77777777777778,284.3333333333333,True,1
38,0.016909375446624922,0.016472558741273808,0.3913814508884446,0.6838488878890654,41.0,15.0,293.0,24.0,300.0,19.463414634146343,295.8536585365854,True,1
39,0.05535551730793843,0.19847960583388444,0.3452044320754488,0.3973597071195132,18.0,16.0,180.0,22.0,185.0,18.5,182.0,True,2
40,0.027055027280280503,0.016240496513309378,0.42375843067042374,0.7746678482312486,38.0,16.0,505.0,23.0,514.0,18.94736842105263,508.7894736842105,True,1
41,0.03159216160055785,0.01596343623599619,0.39524933320175504,0.7457298409494931,33.0,17.0,735.0,25.0,742.0,20.727272727272727,737.9090909090909,True,1
42,0.01775857323925448,0.01596597370127305,0.3796522287858433,0.0,24.0,17.0,911.0,23.0,917.0,19.5,913.5,True,1
43,0.07642697716579976,0.03525050537363414,0.3944039310591631,0.5405732659666002,38.0,18.0,28.0,27.0,35.0,22.026315789473685,31.07894736842105,True,1
44,0.028401392159020638,0.08673941049969179,0.3612943136716763,0.0,13.0,18.0,217.0,23.0,222.0,20.0,219.0,True,1
45,0.04849552285054894,0.2643221889840839,0.3781797550034054,0.0,24.0,18.0,332.0,24.0,338.0,20.5,334.5,True,2
46,0.028999552123192916,0.018088558898783896,0.39879349620484317,0.8433823721351406,44.0,18.0,348.0,27.0,357.0,21.568181818181817,351.5681818181818,True,1
47,0.03799699412756198,0.01430516145053937,0.40269068728402396,0.3973597071195132,18.0,19.0,136.0,24.0,142.0,21.0,138.5,True,1
48,0.018484330371097993,0.023347100373809732,0.37158085641366817,0.0,13.0,19.0,365.0,24.0,370.0,21.0,367.0,True,1
49,0.01411469158302089,0.01617982216484396,0.36226723616323847,0.7817411165723722,27.0,19.0,643.0,25.0,651.0,21.59259259259259,646.5185185185185,True,1
50,0.015767766490533335,0.016143113557338818,0.4019778668451139,0.7745495083943694,41.0,21.0,317.0,27.0,327.0,23.5609756097561,321.4878048780488,True,1
51,0.0505097848719785,0.19110665978650057,0.38860731961321243,0.5928883578947877,48.0,21.0,767.0,30.0,775.0,24.8125,770.4375,True,2
52,0.027772009044071663,0.01587573330939371,0.37848952747640036,0.0,13.0,22.0,355.0,27.0,360.0,24.0,357.0,True,1
53,0.01871783298485485,0.016479828760265894,0.3644344501064994,0.4246038878042233,24.0,22.0,1149.0,29.0,1155.0,25.0,1151.875,True,1
54,0.015992776687294936,0.01605670859878683,0.3955320409625258,0.0,13.0,23.0,505.0,28.0,510.0,25.0,507.0,True,1
55,0.024658703096510755,0.02750343852469189,0.4005334361130878,0.0,13.0,23.0,1047.0,28.0,1052.0,25.0,1049.0,True,1
56,0.01753334882931444,0.016232238441310144,0.40394087008299134,0.0,13.0,23.0,1130.0,28.0,1135.0,25.0,1132.0,True,1
57,0.013995488768610388,0.015326145639798566,0.3902570695632738,0.9292836485573243,35.0,25.0,592.0,31.0,604.0,27.314285714285713,597.2285714285714,True,1
58,0.016690660191412052,0.016198309428511155,0.39281423640362534,0.0,13.0,25.0,1171.0,30.0,1176.0,27.0,1173.0,True,1
59,0.01899438709693236,0.016195517600860628,0.3885292846379633,0.528109445257467,27.0,25.0,1251.0,31.0,1258.0,27.666666666666668,1253.7777777777778,True,1
60,0.019139457026907045,0.01613852592283258,0.40031383452308167,0.0,13.0,25.0,1271.0,30.0,1276.0,27.0,1273.0,False,3
61,0.021962115752367842,0.04700650106799332,0.4045793776172359,0.7354611649806738,47.0,27.0,393.0,35.0,403.0,30.48936170212766,397.27659574468083,True,1
62,0.017794120160249973,0.015684541509648202,0.40412110398404116,0.521640530957301,21.0,27.0,826.0,33.0,832.0,29.285714285714285,828.7142857142857,True,1
63,0.01989290539296564,0.015813138356408414,0.40122194432477304,0.6259714156902957,71.0,28.0,356.0,39.0,367.0,33.25352112676056,361.40845070422534,True,1
64,0.046135119586196156,0.24027665335171047,0.3724837149903432,0.23357557998116876,45.0,30.0,21.0,38.0,29.0,33.84444444444444,24.42222222222222,True,2
65,0.04092382870297285,0.014371952347500631,0.37922656816682776,0.7277268759220228,57.0,30.0,143.0,38.0,154.0,32.96491228070175,147.859649122807,True,1
66,0.05055606424680798,0.2227472315213512,0.35753024775607584,0.2409657986707495,31.0,30.0,436.0,37.0,443.0,33.0,439.38709677419354,True,2
67,0.03248465398421963,0.16281478868867633,0.3550069564751147,0.0,13.0,31.0,346.0,36.0,351.0,33.0,348.0,True,2
68,0.0826364938718976,0.2661745219560766,0.3704500926224906,0.2727459499897077,52.0,31.0,490.0,39.0,499.0,34.78846153846154,493.84615384615387,True,2
69,0.031940420314849796,0.181184690708843,0.32545990212458653,0.521640530957301,21.0,31.0,519.0,37.0,525.0,33.714285714285715,521.7142857142857,True,2
