,mean_red,mean_green,mean_pc,eccentricity,area,ymin,xmin,ymax,xmax,y,x,interior,class
0,0.01715718141906121,0.012654466552800376,0.40030328484723554,0.8051196011168121,18.0,0.0,63.0,4.0,70.0,1.1111111111111112,65.83333333333333,False,3
1,0.01846220543223159,0.013309178482651993,0.3464805291497398,0.8362556632023534,32.0,0.0,194.0,5.0,203.0,1.4375,197.96875,False,3
2,0.014953240109389842,0.013409207429268493,0.4088579943738688,0.6741998624632421,14.0,0.0,304.0,4.0,309.0,1.0,306.0,False,3
3,0.1326287334027063,0.04237038223605091,0.385046097045083,0.7071075309998184,31.0,0.0,324.0,6.0,332.0,2.806451612903226,327.741935483871,False,3
4,0.020963943816772156,0.013782470038012754,0.37357058940169896,0.7389878555235385,43.0,0.0,351.0,9.0,358.0,4.255813953488372,353.8837209302326,False,3
5,0.01531832292167776,0.013564053608846249,0.40188255361858943,0.5421610661327538,73.0,0.0,363.0,10.0,373.0,4.315068493150685,367.17808219178085,False,3
6,0.016287887480133847,0.013826985731747943,0.40104911295674284,0.4474458470946956,31.0,0.0,460.0,6.0,467.0,2.064516129032258,462.61290322580646,False,3
7,0.04422411744904698,0.014253936467988107,0.37121948046064457,0.8050764858994133,9.0,0.0,485.0,3.0,490.0,0.5555555555555556,487.0,False,3
8,0.016998646077237754,0.013960167507421914,0.4183157744762142,0.8050764858994133,9.0,0.0,526.0,3.0,531.0,0.5555555555555556,528.0,False,3
9,0.027764084033361242,0.01440842749934581,0.3906446882848627,0.6479590194627081,29.0,0.0,643.0,6.0,650.0,2.0689655172413794,646.0,False,3
10,0.032538804060112024,0.014334348484949355,0.4023413428698852,0.9333320237729482,22.0,0.0,651.0,4.0,660.0,0.8636363636363636,654.5454545454545,False,3
11,0.03234839487849763,0.016008649975209156,0.4102334325063018,0.6434836418536742,31.0,0.0,830.0,7.0,836.0,2.4516129032258065,832.483870967742,False,3
12,0.024132789720810795,0.016873347824015672,0.4094825125775391,0.5623193792302996,29.0,0.0,861.0,6.0,868.0,1.7586206896551724,864.1034482758621,False,3
13,0.01730006959833614,0.012062889667543307,0.38808453524548625,0.0,13.0,1.0,16.0,6.0,21.0,3.0,18.0,False,3
14,0.027380134446244226,0.014631047924147784,0.40454234553364404,0.0,13.0,1.0,1044.0,6.0,1049.0,3.0,1046.0,False,3
15,0.017179236989312313,0.01428311626828609,0.4287459415298347,0.521640530957301,21.0,2.0,234.0,8.0,240.0,4.285714285714286,236.71428571428572,False,3
16,0.09934071641997301,0.021357709123382133,0.36694491578381455,0.5901354847985026,41.0,2.0,623.0,9.0,632.0,5.439024390243903,627.2439024390244,False,3
17,0.017481265922700818,0.013514411887009768,0.3704157380349943,0.7457298409494931,33.0,4.0,269.0,12.0,276.0,7.7272727272727275,271.90909090909093,False,3
18,0.015174212980042135,0.013703378892773434,0.42683532432410687,0.6104355847264987,52.0,4.0,469.0,13.0,477.0,8.365384615384615,472.13461538461536,False,3
19,0.033486279671132484,0.014660482767599922,0.40766554855532644,0.808988343187545,41.0,4.0,666.0,14.0,673.0,8.560975609756097,669.0731707317074,False,3
20,0.0178411744505308,0.01302772424314305,0.3960080830763076,0.6420515333390098,38.0,5.0,147.0,14.0,154.0,9.18421052631579,149.39473684210526,False,3
21,0.015934934762656124,0.013518529035400047,0.3879543551554179,0.521640530957301,21.0,5.0,298.0,11.0,304.0,7.285714285714286,300.7142857142857,False,3
22,0.03064878533129726,0.014544198037416307,0.38372161996006215,0.0,13.0,5.0,572.0,10.0,577.0,7.0,574.0,False,3
23,0.019041289522116544,0.013376914862170767,0.37200149551210226,0.6724972031554177,24.0,7.0,198.0,14.0,204.0,10.0,200.5,False,3
24,0.025940938834925008,0.014518381722149289,0.4140412052038836,0.7873422797139285,35.0,7.0,449.0,15.0,457.0,10.257142857142858,452.0571428571429,False,3
25,0.1223146551523482,0.033068147923413393,0.41170865075720525,0.5035671321513514,33.0,7.0,825.0,14.0,832.0,10.272727272727273,827.8181818181819,False,3
26,0.06720158860827727,0.027568799809674572,0.38071952257248903,0.6086444848086393,33.0,8.0,562.0,16.0,568.0,11.727272727272727,564.6363636363636,False,3
27,0.030328449969870608,0.01570014527167305,0.4108464435003928,0.7886388397182803,50.0,8.0,1012.0,17.0,1021.0,11.8,1015.8,False,3
28,0.026746798387903906,0.01603519561697412,0.4297247290796146,0.7739530730294274,109.0,9.0,113.0,24.0,125.0,15.623853211009175,119.22018348623853,True,1
29,0.018746602110260274,0.014564581501759998,0.42353893910643353,0.7219085092629566,99.0,9.0,723.0,21.0,735.0,14.393939393939394,728.7878787878788,True,1
30,0.08134827772455672,0.018793614366280964,0.40042678081614375,0.9299018357138609,63.0,10.0,316.0,26.0,324.0,18.38095238095238,319.76190476190476,True,1
31,0.019420910286014635,0.018633152015379743,0.39949731074364403,0.3973597071195132,18.0,10.0,328.0,16.0,333.0,12.5,330.0,True,1
32,0.015594141707797297,0.013617584438834653,0.41503473585891726,0.4164979449875046,70.0,10.0,370.0,20.0,380.0,14.32857142857143,374.62857142857143,True,1
